,Text,Label
2425,"@MORDEMOX @LaRetuerka Si deben de pagar bastante bien, pues todos estos rojos de mierda van a Venezuela a sacar tajada, y a joder a los venezolanos.",1
2426,"@VaciadoMortal @Aureal Pequeñitas y rojas? O gordas y negras? Qué asco, gensanta...",0
2427,@SrLejia @SandraayusoSp Soy subnormal he dado a comer demasiado rápido,0
2428,"Ahora q voy a jugar al MM1 en el rojo me salen en el test cyndaquil mudkip y sobre todo psyduck, son los q mas me coinciden xd, pero me",0
2429,Xavi desata su lado independentista: 'Es increíble que estando en un país democrático no nos dejen decidir' https://t.co/D2QVsr1C1a vía @ok,0
2430,"📰Arrimadas ""La pregunta a los catalanes es si quieren un Gobierno independentista o uno que gobierne para todos"" https://t.co/024kYqwnmk https://t.co/hjA8jdfLMB",0
2431,La batalla por Gibraltar empieza en Twitter. Hay que desmoralizar a los racistas hijos de puta de @GREATBritain.,1
2432,Otro caso más de Catalanofobia La Generalitat Valenciana Expedienta una Infermera por increpar a una paciente que hablaba Catalán https://t.co/z01iyEHkvB,0
2433,#MiUltimoDeseo  que a los machistas homofobos se les caiga la sin hueso  #StopHomofobia   #STOPLGTBIfobia https://t.co/XPIRA0KjDq,0
2434,"El futuro pinta negro tirando a suicidio colectivo , solo veo derechistas y chovinistas https://t.co/Cwco6MIpu0",0
2435,"@EricEH3 GUAPISIMO? ESTAS ASUMIENDO SUS GENEROS, MALDITO MACHISTA FASCISTA OPRESOR? SORRY BORRALO",1
2436,"#xxx #gratis Esposa putona en sesión hardcore (19:33) Morenas, MILF, Sexo duro - https://t.co/ECJwh5qQcJ",0
2437,#MiUltimoDeseo  que a los machistas homofobos se les caiga la sin hueso... y la lengua también  https://t.co/XPIRA0KjDq   #BuenLunes,0
2438,"Si pasa una desgracia en #Ecuador solo habrá un responsable, un fascista con mal perder, luego me lo llamáis opositor como a Leopoldo López. https://t.co/ZZDJ5FySmL",0
2439,"@Yoh_Calbert Porque me sale de los huevos, subnormal",1
2440,"@pmanglano Para fascista ya te tenemos a ti, rey",0
2441,A xente a que vai a pasantía? A facer o subnormal ou a estudiar?,0
2442,"@Yanguslink91 Ah, que eres negro? Eso va a ser cosa del sol de Sevilla XD",0
2443,"A ver, que sí es verdad que a subnormal no me gana nadie, pero, pero no hay peros.",0
2444,@Youxo798 puto rojo de mierda qe soy,0
2445,4- Azul y Negro - Fantasia de Piratas (Dream Mix). https://t.co/Xjs8jm0jXn,0
2446,@antoniomg16 Los leds rojos de la parte delantera son los de El Coche Fantástico,0
2447,Humor negro lo llama el muy hijo de la gran puta https://t.co/zqu5WNAQhT,0
2448,"@ArcherArjuna @Peichman o muchos negros  o los rusos, los rusos son unos cabrones en ow",1
2449,"@Srezee @BAN_ShowMe este chico es subnormal, confirmed",1
2450,@MlleGardevoir @Saternoir que spoilers si no me enteraría de unA PUTA MIERDA. NO SOY TAN WEABOO VALE,0
2451,"@JavierOtegaVa4 @ME_TOCA_LOS_COJ cuidao que soy peligroso uy que te araño, anda ya subnormal XD",0
2452,"Asi somos en España, ""si yo te insulto es un acto de libertas y democracia si lo haces tu eres un facha que hay que eliminar""",0
2453,@ME_TOCA_LOS_COJ ahora ser liberal es de retrasado? pues eres un poco hipocrita y tonto amigo,1
2454,"Pero así ""-oye pero tú eres bollera? +no -ah bueno, es que estuve pensándolo""",0
2455,Os sorprende que haya gente subnormal. A estas alturas.,0
2456,"@Irene_Montero_ Contra esa fascista???,y muy poco le han puesto me parece a mi.Para ti es de respetar lo que puso e… https://t.co/atcJ8CvD9N",0
2457,Estamos concentrados en la plaza del Castillo con @Luneslilas contra el terrorismo machista y hoy contra la agresión homófoba de este finde,0
2458,Eres gay? — He decidido que no voy a ponerme más etiquetas así https://t.co/51Plf2Iy3V,0
2459,@_Queque_ Depende de la vida de quien haya que dar. ¿No estará la PM de UK pensando esto para salvar su culo político??,0
2460,@AnarXy_XoX Son tramposos porque lo llevan en su ADN franquista. Hay que pararlos. Ojalá los votantes del PSOE y C's lo entendieran por fin.,1
2461,"¿Fanatismo? pues a mí me ha parecido más bien terrorismo, pero vamos seré yo que soy muy facha. https://t.co/iOLUAIdUeD",0
2462,Si estas gordo mamona pero sigue autoengañandote — ¿Acaso estar gordo me hace inferior? https://t.co/kc7VzitMnn,0
2463,Mi momento preferido del día es cuando un hombre abiertamente machista viene a explicarme qué es el feminismo y cómo tengo que reivindicarlo,0
2464,con toda la mierda que tenemos aqui y los fascistas queriendo arreglar Venezuela https://t.co/iqJvuAwUs1,0
2465,"Un diseñador hace algo deconstruído = ""Intento de romper lenguajes en la moda y su sistema de encasillamiento de género"". CALM DOWN BITCHES.",0
2466,MANO NEGRA A MESSI | CRISTIANO RESPONDE A LOS PITOS CON ESTE REGATE | ¿HIGUAIN GORDO OTRA VEZ?: https://t.co/vOxG5kP0IP vía @YouTube,0
2467,@RancelJonay @hermanntertsch Nazis jajajajj viniendo de los comunistas es un piropo aunque fuera verdad vosotros llevais varias docenas los muertos de Hitler.,0
2468,"Largan a Dijsselbloem por decir lo que los centro-europeos piensan de los paises del sur. Para un facha que no miente, van y lo despiden.",0
2469,"@lagarder81 Han sido los moros, que hijos de puta los Donner Kebab",1
2470,"La famosa gestión TOP de los fachas , cualquiera les lleva la contraria https://t.co/pRs3rVvq24",0
2471,Me encanta mi compañera de habitación  -Y ese decias que era gay? +Si -JODER!! digo...vaya,0
2472,General Raul Isaias Baduel convoca al desafio politico desde la carcel Abril2012 https://t.co/hGTfhRyIrP 153 PronunciamientoMilitar ^,0
2473,Quédate con quien te mire como los fachas miran a Susana Díaz.,0
2474,"Según la filosofía heroInda, si a Franco, Mola, Sanjurjo y demás heces fascistas les hubiera ido mal, habrían sido presos políticos... https://t.co/KD61oajkhJ",0
2475,"Pero oye, que los cisheteros estais super oprimidos y tal maldita heterofobia https://t.co/IcdmCyxgRW",0
2476,"@RubenCastroFan Es un subnormal espero q al final de temporada a la calle , Quique setien estaría bien y siempre a… https://t.co/U1ieoMhKtk",0
2477,"""Con tanta feminazi solo falta que saquen la película 'Caperucita roja, ahora más feminazi que nunca' "" 😂😂 me descojono con los grupos de WA",0
2478,"Euskalfobia, catalanofobia, transfobia, gordofobia, islamofobia...   Y no somos más tontos porque no entrenamos.",0
2479,"@Einarr13 el que envia fotos de balas como anemaza y dice ser ""nordico"" de galicia tonto gilipolla subnormal",1
2480,@hermanntertsch Nazis jajajajj viniendo de los comunistas es un piropo aunque fuera verdad vosotros llevais varias docenas los muertos de Hitler.,0
2481,@CiudadanosCs @Albert_Rivera Los rentistas y subvencionados son de partidos cuyos gobiernos apoyais. PP y PSOE. Ahora vosotros también entráis en el reparto.,0
2482,@marca Han salido los culeros en tromba jajaja,0
2483,"Le pega 16 tiros y le grita ""No te muevas"", menudo subnormal.",1
2484,"@Blogcelonista Claro, Luis Enrique es comunista independentista de toda la vida.",0
2485,Eres gay ? — Si. https://t.co/7ut8KndJkh,0
2486,Jojojo niño mamón #CuartoMilenio,0
2487,@eduardo_recoba Bueno Wikipedia no será el libro de la verdad... pero si lo definen dictador de la Republica de Perú tendrá un sentido https://t.co/N14i5Y5seB,0
2488,Felicidades pedazo de subnormal❤ https://t.co/t7HyOa1sSS,0
2489,A alguien más le pasa? O estoy puto loca?,0
2490,@javitpa @Onde_va_iyo La misma que tenía ella en chutar a la gente de casa para servir a los bancos. Subnormal,1
2491,Cuando algunas personas dicen que son rubias naturales pero estás viendo que las raíces son más negras que el sobac… https://t.co/98Hp5398t4,0
2492,"Dentro de unos años, no ser racista será lo raro.",0
2493,Facha hasta pasa dar el pésame. 😔 https://t.co/zEZU0SiTb1,0
2494,Ahora resulta que si eres gay no puedes tener creencias religiosas. Basta ya de decirle a la gente como tiene que ser o q tiene q creer!!,0
2495,Americanos que se exilian y se vienen a España porque Trump es un fascista... no conocen al @PPopular #EquipoTrump,1
2496,"Qué cojones, es súper racista.",0
2497,Odio las palomitas y su malsana afición de perderse por el sofá,0
2498,WAIT ¿QUE EL RUBIO NO ES MARICÓN?,0
2499,"@senorcito pues claro. Madrid es una ciudad sucia, hostil y facha como un domingo en misa. Llevo 38 años aquí y lo asumo con vergüenza.",1
2500,@OTROTOCAPELOTA joder que subnormal eres,1
2501,ya le he cogido hasta asco a los gifs porno en blanco y negro,0
2502,Echo de menos las gilipolleces del retrasado de @hxhappens  Pd: tengo tu gorra.,0
2503,@bratbara mastodonte tigre crack compae mamón  tipical hombre hetero things,0
2504,"Hacer chistes sobre un fascista muerto conlleva 1 año en prisión, pero gentuza como esta hacen lo que les da la real gana. Welcome to Spain. https://t.co/jSV9zD481s",0
2505,"La clase política, conmocionada, lamenta la muerte de la dirigente socialista https://t.co/ZF6pz5uPiA https://t.co/2s9MVvmrCK",0
2506,La rata podemita de Lagarder y su asqueroso tweet ante la muerte de Chacón https://t.co/2nbKr8c2M3,0
2507,jajaja uy que gracia madre mía vamos a centrar el odio en la lesbiana poc https://t.co/A09zSr1ugl,0
2508,Y hay que tener en cuenta que darle la razón a un tío que dice que los de ciudad en los pueblos son como los negros de Alabama en el 59 +,0
2509,"@fermont1965 ""Subnormal"", ""escoria"", ""cateto""... Humildad cristiana.",1
2510,@fermont1965 @nievesdelu Increíble pero cierto. No lo puedo entender de donde sale tanto fascista. Muertos de hambre votando al pp,0
2511,"Vamoh a ver, tu ets tonto o què? Ojala t'hi sentis identificat i vegis lo subnormal que ets, q te veo las intenciones a Km monguer",1
2512,"@mihailrepre2 @p_ruben @Antiintermedio Los nazis quieren a su raza, hasta si eres negro y nazi quieres a tu raza.",0
2513,@ioloh_26 QUE DICEEEEES. que no soy gay :V y alex no es gay porque se tira a jesica TOMA SPOILER POR ZORRA,1
2514,@Berlustinho @nanimiranda2014 @gabrielrufian eso que llamas político del @PP no es un político es un ¨miserable profesional¨..,1
2515,Eres rojo? — un poquito solo https://t.co/HWLhSKTr85,0
2516,@marialc96 soy bollera jajjajaja,0
2517,"Retweeted ✨ Gata Tricolor ✨ (@conchajua):  Franco no era fascista, tenía todos los síntomas fascistas, pero no... https://t.co/ZJ8nhZeYve",0
2518,"@Dragneel_Moon +sus ojos al abrirlos son de color jade como su padre,en ese instante crea una llama de color rosa y rojo intenso*esto pasa..",0
2519,"@Arrow_Cule vaya subnormal el Quim domenech este diciendo esto.Pero esta gente en k mundo viven?!Los deben pagar o algo, sino no lo entiendo",1
2520,"#Final1GHVIP5 jajajaja,q cara de asco pone la panchi, parece que le están acariciando al perro con las manos sucias.",1
2521,"@Figuera_Gustavo @maximo_sanchez Puede no ES un engaño, no podemos creer en este dictador comunista. CALLE hasta que se vayan",1
2522,Retweeted capi (@75pilicapi):  #YoSoyAnonymousUE en éste país sólo tienen cabida los fascistas y sus libertades... https://t.co/d9cVuJa30Q,0
2523,"Hoy ha sido un día increíblemente subnormal, rlly",0
2524,Simplemente eran extremadamente machistas. No tiene nada que ver con homosexualidad u homofobia.,0
2525,¿Cuál debe ser la estrategia si los adversarios son de muy bajo nivel político y cultural? https://t.co/sKxeWkMmyp,0
2526,"Al Nega le gusta la gente de abajo. Menos los obreros, que son mu clasistas y homófobos.  Y los de pueblo pequeño.  Y los que no son Nega.",0
2527,Lo he dicho manera friendly pero lo que quiero decir es que el feminismo burgués es mierda. https://t.co/qlM8HMl8HI,0
2528,La imagen de una mujer embarazada pasando revista a las tropas siempre será recordada como un logro del feminismo. DEP Charme Chacón,0
2529,"No, hijos míos. No es que aceptaran la homosexualidad. Es que eran TAN machistas que solo follaban con mujeres para procrear.",0
2530,Puto subnormal tu porque me retuiteas te mato o que quieres,1
2531,"Conste q lo del Nega me parece fatal y compararse con un sr negro no procede, la verdad pero quedarse mirando pq eres raro está bien? no.",0
2532,"@alis_cb ojalá reacciones tan feroces con machistas, violentos, fachas, tránsfobos, etc.",0
2533,cuando hablas de tus líos con tus amigas bolleras https://t.co/rQjioWXd0e,0
2534,@monomistico @Trelleboy @JuventudCASDF Pero acaso sabes de lo que hablas inculto? El ping pong es un juego subnormal,1
2535,@rguezcheca no son verdadera izquierda ergo son fachas,0
2536,"@ijustcangetenof Otro marica? Joder, que pesadez.",1
2537,"@Hector_Garzon_ @tortondo Debería darte vergüenza ofender las creencias de otras persona, intolerante fascista.",1
2538,"Putin prohíbe meme en el que aparece como ""payaso gay"" https://t.co/1tsIkLcaC5 #CiberCuba #Cuba",0
2539,"Rusia, con la excusa de que están en Siria ""para acabar con #Daesh"", lleva meses bombardeando a los opositores del dictador Al-Assad.",0
2540,"@CrususMusus_ @daario__ Qué te hemos hecho, mamón? 🤔",0
2541,"La macarra americana ni recuerda lo q dice en los confes, al salir sigue siendo la mierda q ella misma dice que es! #Final1GHVIP5",1
2542,"@CowboyEnParo el buen policia no es moro ni cristiano, es policia :)",0
2543,Los heterofobos sois conscientes de que entrais en el mismo saco que los homofobos porque estais odiando por amar.,0
2544,"@KoldoMB @PilotoRojo73 todos fascistas, no me haga usted reir o llorar, Vietnam, camboya, china, pero que me dice, señor comunista, libertador y democráta...",0
2545,@thot_elite Mas tontos y cobardes es apoyar a un dictador como Maduro.,0
2546,@Jorgencio_ Te termino de hacer facha en dos tardes PIM PAM PROPUESTA,0
2547,@BetisStats @ApoyoBetisABA Blocs y a otra cosa No le des publicidad al monguer,1
2548,Alarma a las 5:50 cada día tengo más claro que soy subnormal xd,0
2549,"@Mariagtriana @KikeMlaga Cuando no eres político pasa esto. El día que quiten todos los privilegios de jubilación, rentas vitalicias.....se volverá a la cordura.",0
2550,Sigo en shock por la muerte de Carme Chacón una mujer tan joven da igual del partido politico que sea.,0
2551,"Tengo ganas de hacer el subnormal en gta pero el mas nuevo que tengo es el San andreas, que mierda de vida xD",0
2552,"@Chinobi_Ninja @Facking_Ancho  Llamarte ""maricón"" en 2017. Más que reportarlos deberíamos poder mandarlos far far away",0
2553,ELECCIONES REGIONALES?  QUE GANA EL PUEBLO? OXIGENO PARA EL MISMO DICTADOR CON DIFERENTES PENDEJOS EN LAS OFICINAS...  EXIGIMOS RENUNCIA YA https://t.co/efocmYFRti,0
2554,Procesado por hacer un chiste sobre un monumento fascista construido por prisioneros de Franco y con 33.833... https://t.co/smsJ9sqh5E,0
2555,"@vfuentes2 Yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la Civilización en la Tierra",1
2556,"Podeis meteros con madrid, de que somos unos pijos, unos fachas, pero el que diga algo malo de nuestra agua le parto la cara.",1
2557,"@lagarder81 Los gitanos son gente muy decente q se buscan sus habichuelas y son bien respetuosos, cosa q tu ni llegas. Eres simple quinqui",0
2558,"No falla, han vuelto los canis a mi portal y el primer día ya huele a porro, me cago en la puta, menuda me espera",1
2559,"@dlacalle @hcapriles #Venezuela claro, y los de aquí como son unos rojos, que les den... Por atacar a unos te olvid… https://t.co/G4zdofFR9l",0
2560,@InnombrableX_ JAJJAJAJAJAJAJAJAJJAAJJAAJJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJJAJAJAJAJAJJAJAJAAJJAJAJAJAJJAJAJJA que mamon eres,0
2561,que va a estar soltero madre mia se cree que soy subnormal que asco me das yeray,1
2562,"@DaniTargaryen @cachulu Vale, pues vas al mexicano guay con tus amigos monguers",1
2563,Con CNE Rojo con Jineteras Arrodilladas al Régimen y TSJ Mafioso DELINCUENTE. Aquí no queremos Elecciones. @LozanoFelix,1
2564,"Qué comentarios racistas? Tú eres un miserable, independientemente de donde seas. No te pongas de víctima encima, sinvergüenza. https://t.co/i5dVp0ycgR",0
2565,Eduardo Galeano: El torturador es un funcionario. El dictador es un funcionario. Burócratas armados que ... https://t.co/J1lHHkikPn,0
2566,"@pmanglano cuando a la derecha rancia le recuerdan lo rancia que son ,siempre sale algún pepero rancio con pelazo quejándose",1
2567,"Mi máximo respeto por Carme Chacón, corazón socialista. Siempre supo q socialismo y nacionalismo son incompatibles https://t.co/QC3NDkxYZ3",0
2568,"Antes si lo que decías iba en contra de uno, te reprochaba que eras fascista o comunista. Ahora te dice que has dicho una posverdad.",0
2569,"Tomate moruno, huevos, atún, aceite, sal y un toque de perejil... #buenprovecho🍴  :-) https://t.co/qIRemgMW4K",0
2570,@lagarder81 @Tremendin_Topic el problema no es q seas rumano el problema es que eres una mierda de rumano,1
2571,"@JSnickelpepper @eldiarioes Cateto podemita y casposo?yo esto me lo miro.xo tu sigue buscandote la dignidad,la discusion politica no se riñe con el respeto a su persona",0
2572,"@Estornino_C @angeldrete2 Si eres catalán de origen ,eres español de origen, ahora ,si eres de otro país...",0
2573,"Porque eh, claro, ser trans y apoyar el feminismo son cosas como súper opuestas e imposibles",0
2574,"“Los gitanos no roban, los que roban son otros” - el mejor chiste que ha hecho @Wismichu en toda su vida.",1
2575,Y coge la muy furcia y me dice: -Mira nena el culo de Christian es solo mío ¿te enteras? Que fuerte lo de esta gent… https://t.co/Vc4B3TDNEL,1
2576,"#CuartoMilenio Pues no Iker, si pierdes el miedo a todo comes yogures caducados y cruzas en rojo, no sólo eres una maquina de matar",0
2577,@Celiaphernelia_ @_haberlas_ Aunque soy subnormal y lo he puesto mal xd,0
2578,"Francisco Marhuenda: ""Franco no era fascista"" https://t.co/uxtsGpzXxg vía @El_Plural",0
2579,.@Pablo_Iglesias_ lo tercermundista es tener en España a un tipejo comunista pro ETA antidemocratico como tú https://t.co/MKX13HYxne,0
2580,"@Chocovarro Te acepto Del Revés porque mira, pero vaya lista más subnormal.",0
2581,No sé si preocuparme cuando un militar habla más claro que un político sobre los atentados terroristas de estos días. Y con más coherencia.,0
2582,"@egochasergh @Ranoflauta @sanverspwr @h4rryindie @ElegidoGH Es como ""en todo caso llamame feminazi porque me estoy metiendo con los hombres segun tu, no admitiendo su superioridad XDD""",0
2583,por favor dejad en paz a mi amiga la subnormal de mierda https://t.co/KuzcTuscPF,1
2584,Cuando eres nazi pero se te da mal dibujar. https://t.co/4keyEAQaj2,0
2585,"Es irónico ser gay y comunista a la vez (Política, historia y ciencia) https://t.co/iPILOeG60e",0
2586,La que está liando este subnormal... Y acaba de llegar... 😒 https://t.co/WQfxTmFHxj,0
2587,"@Tronius_San A ver, yo no soy homófobo ni racista, pero creo que los elfos son unos presumidos presuntuosos de mierda y merecen la extinción.",0
2588,Qué daño hizo el puto franquismo. Y cuánto lo sigue haciendo. https://t.co/N7yCseqPs6,0
2589,-Una directiva fracasa deportivamente -Unos monguers los votan para que sigan mandando -Los monguers se sorprenden d q fracasen #estapasando,1
2590,"No, hombre, no, Chacón no fue una fascista genocidad, solo una rojilla de esas. Se puede bromear, no prob. https://t.co/pUsBFfQNHg",1
2591,"- Joder mamá, es que no sabes ni utilizar el whatsapp.  - Ni tú plancharte una camisa con treinta años, mongolo...!!!  vía @kikolo777",0
2592,"A veces parece o quieren que parezca que todos queremos reirnos como cualquier puto gorrilla subnormal,fomentando su particular existencia..",1
2593,"@Bluper @Bluper Que no gane la vieja, por favor, es falsa y da verdadero asco... la polaca está loca, que gane la americanucha.",1
2594,@BeatrizGimeno1 No he leído a una sola mujer quejarse de twitt solo a los de siempre....los machirulos fachas ...que asquito,1
2595,@JoniEscolar25 @LaLigaenDirecto Tu eres subnormal borrego de mierda,1
2596,"Por qué sois tan sectarios los putos rojos, ehh? — Porque mola ser sectario  https://t.co/HLhytYNFxv",0
2597,"Bachelet lamenta la muerte de Chacón y la recuerda como una ""valerosa socialista"" https://t.co/2wqZd3T25A",0
2598,lo personal es político pero no por ello tienes ke ir a una manifa ke convocan sindicatos de mierda,1
2599,Este GH es el más loco del puto mundo jajajajajaja estoy loca ya y me río sola con todo!! #vipdirecto,0
2600,"Los de ultraderecha están muy respetuosos con la muerte de chacón. Se nota que no era realmente de izquierdas, si lo fuera veríamos",0
2601,"@crpandemonium para mi son la España negra,con los independentistas y por supuesto los batasunos,es que es eso,odian, no avanzan,dividen a la sociedad en 2",0
2602,"Jordi: ""Me hace gracia cuando tapan una palabra como co--ones"" Igual de gracioso tapando el ""maricón"" de Elettra a Marco #Final1GHVIP5",0
2603,".@FriKitty Pero claro. Si son quienes luego comparan a los ""carnivoros"" con los nazis y a los cerdos con los judíos...",0
2604,"@Estornino_C @angeldrete2 Lo eres , mírate el DNI ,mira el pasaporte si sales al extranjero, o es que sales con el pasaporte Catalán ?",0
2605,"No tengo nada en contra del sopla pollas del gorrilla, pero tiene esa chispa de subnormal que le hace tan especial ..",1
2606,El día de hoy ha sido de color rojo pero con cabreo a mayores.,0
2607,SALIMOS EN LA PUTA FOTO JODER EL PELO ROJO ES ÚTIL   @floralnfxding ESTA A MI LAO https://t.co/iBqGTxkk4a,0
2608,GLENN ERA MI FAV PERO... MICHONNE ES UNA MUJER NEGRA INDEPENDIENTE CON MALA HOSTIA ⚢💜 https://t.co/c1tjKwoLcP,0
2609,"Está claro q estas niñatas al igual q Elettra con machista,insultan con xenófoba muy alegremente sin tener ni Puta… https://t.co/WU2UJDDy9c",0
2610,Es de Barquisimeto cabecilla de terroristas atrapado en Chacao https://t.co/uj0UpLGY6v vía @latablablog Guarimbas financiadas por 1°Fascista,0
2611,"#RutaTrump negros votando blanco....no os sorprendais aquí obreros votan a la derecha, les hace sentir q son ""clase media""",0
2612,joder tony es gay por qué todos los personajes que me gustan son gays,0
2613,"La ultraderecha catalana, es mucho más sutil y disimulada, ya que estéticamente no encaja nada con el estereotipo c… https://t.co/WcBr0jdexB",0
2614,Yo pensaba que Outcast iba a ser una mierda de película porque el 90% de las películas americanas de trama oriental son súper racistas.,0
2615,@chonisoviets_ @ThrawneVance42 Feminismo marxista? Tú no estás bien de la cabeza niñata.,1
2616,"Tato: Feminazi no es un termino ofensivo. Yo: Eres cishet, no puedes opinar respecto a eso T: Entonces es el feminismo el q me oprime Yo: https://t.co/iQNc2wTqwj",0
2617,@cutewhore666 Vos sos un putito Un joto que no hase más que mostrar las nalgas en el siberespascio,1
2618,Llevo 3 episodios y ya pienso que Rollo es subnormal XDDD,0
2619,"#rutatrump Negros votando a Trump diciendo que no es racista,y mujeres y personas lgbt afirmando que ni es machista ni homofobo.Surrealista",0
2620,@thexono  :has puesto fascista y comunista pero esqe yo soy taxidermista.,0
2621,"@lagentedemanue llevando a su Gitano por la estrechez al son de ""Lloras en tu Soledad"" para adentrarse en su reino https://t.co/wItCOykOxv",0
2622,"#RutaTrump esto ya es de risa... afroamericanos que dicen de Trump que no es racista. Venga, hasta luegi amigos!",0
2623,"Noticias de Cuba, según CiberCuba Putin prohíbe meme en el que aparece como ""payaso gay"" https://t.co/IuarYwSPTs",0
2624,#RutaTrump  =   #RutaRajoy Muro Trump-&gt; Vallas de Melilla. Racismo Trump-&gt; Trato inhumano que dan a refugiados e inmigrantes africanos.,0
2625,@eldiarioes ¡Vergüenza de gobierno facha!,1
2626,De verdad que solo porque te guste tu país ya eres considerado un facha? me parece injusto...,0
2627,@Eesti80 Retrasado mental espero que mueras. Basura humana,1
2628,las violaciones no son actos sexuales sino de terrorismo de género,0
2629,"La clase política, conmocionada, lamenta la muerte de la dirigente socialista https://t.co/3BXfzv5dKv",0
2630,"La afición de Osasuna está muy por encima de resultados y divisiones y la temporada que viene va a disfrutar la hostia, y se la pela donde.",0
2631,"Si eres gay, hetero, hombre feminista, machista,guapo, feo, fascista, comunista, friki, deportista, misógino, religioso,ateo... SERAS ODIADO",0
2632,Nunca pensé q la muerte de un político me fuera a afectar tanto... 😥 No consigo digerir la noticia...  #DEPCarmeChacon,0
2633,#LoMásLeído esta semana: Arde en Dénia una vivienda llena de enseres y basuras y provoca una enorme humareda negra https://t.co/kn36BltbBy,0
2634,"@eldiarioes ¿Por qué? Si el gobierno es demócrata y no fascista, debería permitirlo. Los ciudadanos tienen derecho a saber. Parece que alguien tiene 😱",0
2635,"Comentario xenófobo? He dado opciones, idiota. Si no entiendo no ""aprendo o me aguanto"". Concursas en España,habla castellano #Final1GHVIP5 https://t.co/vUS1reTjOz",1
2636,"@95YaizaAlvarez @8choOficial Joder, a ver el rojo es un color que cuesta quedarse. Pero mi amor, lo tuyo fue raro de cojines",0
2637,@ririfenntyyy Tengo tantas ganas de que empiece ENCIMA QUE ESTE PUTO AÑO ME LA HAN RETRASADO Y MENGUADO YO ESTO NO SE LO PERDONO,0
2638,"Yo creo que los gitanos pueden destruir el capitalismo, el comunismo, Venezuela y el heteropatriarcado EN UNA SEMANA. Son agentes DEL CAOS",1
2639,Definición de subnormal. ¿Hasta cuándo habrá que seguir aguantando a este tipo de gente revanchista? https://t.co/wbqAnc7oEY,0
2640,"Traduzco la charla de las gringas: Gibraltar siempre británico, viva Trump, españoles paletos nos vamos a llevar sus dineros #Final1GHVIP5",0
2641,@lagarder81 Retrasado mental espero realmente que acabes tirado en un puto descampado.,1
2642,Madre de dios Hay gente subnormal y luego este. https://t.co/yuFmcGmAVM,1
2643,"- Pues no soy facha, pero no me molesta que en mi DNI ponga ""nacionalidad:españa* Nose, simplemente es donde he nacido. +FACHAAAAAAAAAAAAAAA",0
2644,@Adolfofleta Tranquilo. Que segun Mierdarlo de Aragón y Mamon TV. El dios Lainez nos salvara,0
2645,Todo tío mierda que regaló su voto a Haro y Catalán por un reloj o una bufanda es cómplice de lo que estamos viviendo. CUL-PA-BLES https://t.co/pRu0Z1WZii,0
2646,"Subnormal no, lo siguiente, el que conducía esta tarde por la A7 en dirección norte un BMW negro a unos 150 km/h con una flamante ""L"" verde.",1
2647,#RutaTrump a mí estos latinos me recuerdan a los charnegos independentistas,1
2648,Toma! Por MAMÓN !!!!! https://t.co/DtgeqMYTt7,1
2649,"- ya bueno yo soy hetero, no he dicho que no me lie con un gay porqe sea gay, sino porqe es hombre, y soy hetero. - eres un homofogo dE MIER",1
2650,@Carygooper Pero y lo moderno que es? Acaso has visto tú más películas en blanco y negro que él?  Tiene que follar mogollón.,0
2651,Mamá Alyson a @Supervivientes pero ya. ¿Que hay mejor que una guiri maravillosa tostandose al sol de Honduras? Lo puto más #Final1GHVIP5,0
2652,Al descubierto! Dossier de la violencia fascista - https://t.co/3014VYbd3Q  https://t.co/mAyDCXq4k7,0
2653,"En la 3ª Guerra Mundial, ¿con quién va un gay europeo? ¿Con Trump? ¿con Putin? ¿con el ISIS? ¿con @norcoreano?  La Virgen, qué panorama",0
2654,"Basta ya hijos de las mil putas. Estáis agotando a la Afición, lo único digno que queda en el club. https://t.co/bqFkUphC5U",1
2655,"@pilarmoreno52 @pedro_altuna @Estornino_C Este tarado es una rata que odia todo lo español, a el los animales se la pelan, pero los toros son la Fiesta Nacional...",1
2656,"@mushocordoba @sectorcritico87 Son Atila, por donde pasan... Por desgracia la afición poco va a contar en ésta lucha por el descenso. En el palco los culpables de ello",0
2657,Así defendía Carme Chacón en @HerreraenCOPE la firmeza ante el desafío independentista de Cataluña https://t.co/Iq7KWBtTHj https://t.co/tVs6QoK6OC,0
2658,"Quién te querría besar a ti, mongolo. https://t.co/7OlH6sN3CX",1
2659,Dentro de esa Daisy hay un maricón claramente ❤ https://t.co/omBWUXn6AF,1
2660,EL DICTADOR PIDE DIALOGO... CUIDADO SE LES OCURRE @JulioBorges ACA SE ESTA EXIGIENDO LA RENUNCIA... NINGUN DIALOGO https://t.co/xLn8rJMI7U,0
2661,"@martindonato @Manusaurus Para lo retrasado que eres, que razón tienes",0
2662,@Esquerra_ERC @gabrielrufian Independentista es un estado soy republicano y de izquierdas  Que gran q ets !!! Collons! !!,0
2663,"La clase política, conmocionada, lamenta la muerte de la dirigente socialista https://t.co/zECwuSiFaL https://t.co/WifeqwDZZb",0
2664,@TheRightSideTL pues si... Molaria tela ser un puto oso negro con cicatrices en la cara y hacer lo que te salga la bola,0
2665,Un subnormal con más ego que cerebro visita un pueblo. Lo que sucedió a continuación te sorprenderá. O no.,0
2666,"#RutaTrump fue refugiado pero ahora le va bien y no quiere refugiados, asco.....",0
