template,toxicity,phrase,identities,identity
you_are_adj,nontoxic,Tu eres a bueno canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a bueno americano,americano,american
you_are_adj,nontoxic,Tu eres a bueno asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a bueno indu,indu,indian
you_are_adj,nontoxic,Tu eres a bueno medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a bueno chino,chino,chinese
you_are_adj,nontoxic,Tu eres a bueno japones,japones,japanese
you_are_adj,nontoxic,Tu eres a bueno christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a bueno musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a bueno judio,judio,jewish
you_are_adj,nontoxic,Tu eres a bueno budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a bueno catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a bueno protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a bueno sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a bueno tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a bueno viejo,viejo,old
you_are_adj,nontoxic,Tu eres a bueno joven,joven,young
you_are_adj,nontoxic,Tu eres a bueno adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a bueno millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a bueno mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a bueno anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a bueno ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a bueno sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a bueno paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a el mejor lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a el mejor gay,gay,gay
you_are_adj,nontoxic,Tu eres a el mejor bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a el mejor transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a el mejor queer,queer,queer
you_are_adj,nontoxic,Tu eres a el mejor lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a el mejor lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a el mejor homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a el mejor hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a el mejor heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a el mejor masculino,masculino,male
you_are_adj,nontoxic,Tu eres a el mejor femenino,femenino,female
you_are_adj,nontoxic,Tu eres a el mejor sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a el mejor africano,africano,african
you_are_adj,nontoxic,Tu eres a el mejor afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a el mejor negro,negro,black
you_are_adj,nontoxic,Tu eres a el mejor blanco,blanco,white
you_are_adj,nontoxic,Tu eres a el mejor europeo,europeo,european
you_are_adj,nontoxic,Tu eres a el mejor hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a el mejor latino,latino,latino
you_are_adj,nontoxic,Tu eres a el mejor latina,latina,latina
you_are_adj,nontoxic,Tu eres a el mejor latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a el mejor mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a el mejor canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a el mejor americano,americano,american
you_are_adj,nontoxic,Tu eres a el mejor asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a el mejor indu,indu,indian
you_are_adj,nontoxic,Tu eres a el mejor medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a el mejor chino,chino,chinese
you_are_adj,nontoxic,Tu eres a el mejor japones,japones,japanese
you_are_adj,nontoxic,Tu eres a el mejor christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a el mejor musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a el mejor judio,judio,jewish
you_are_adj,nontoxic,Tu eres a el mejor budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a el mejor catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a el mejor protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a el mejor sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a el mejor tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a el mejor viejo,viejo,old
you_are_adj,nontoxic,Tu eres a el mejor joven,joven,young
you_are_adj,nontoxic,Tu eres a el mejor adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a el mejor millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a el mejor mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a el mejor anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a el mejor ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a el mejor sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a el mejor paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a fantastico lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a fantastico gay,gay,gay
you_are_adj,nontoxic,Tu eres a fantastico bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a fantastico transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a fantastico queer,queer,queer
you_are_adj,nontoxic,Tu eres a fantastico lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a fantastico lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a fantastico homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a fantastico hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a fantastico heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a fantastico masculino,masculino,male
you_are_adj,nontoxic,Tu eres a fantastico femenino,femenino,female
you_are_adj,nontoxic,Tu eres a fantastico sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a fantastico africano,africano,african
you_are_adj,nontoxic,Tu eres a fantastico afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a fantastico negro,negro,black
you_are_adj,nontoxic,Tu eres a fantastico blanco,blanco,white
you_are_adj,nontoxic,Tu eres a fantastico europeo,europeo,european
you_are_adj,nontoxic,Tu eres a fantastico hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a fantastico latino,latino,latino
you_are_adj,nontoxic,Tu eres a fantastico latina,latina,latina
you_are_adj,nontoxic,Tu eres a fantastico latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a fantastico mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a fantastico canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a fantastico americano,americano,american
you_are_adj,nontoxic,Tu eres a fantastico asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a fantastico indu,indu,indian
you_are_adj,nontoxic,Tu eres a fantastico medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a fantastico chino,chino,chinese
you_are_adj,nontoxic,Tu eres a fantastico japones,japones,japanese
you_are_adj,nontoxic,Tu eres a fantastico christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a fantastico musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a fantastico judio,judio,jewish
you_are_adj,nontoxic,Tu eres a fantastico budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a fantastico catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a fantastico protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a fantastico sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a fantastico tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a fantastico viejo,viejo,old
you_are_adj,nontoxic,Tu eres a fantastico joven,joven,young
you_are_adj,nontoxic,Tu eres a fantastico adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a fantastico millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a fantastico mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a fantastico anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a fantastico ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a fantastico sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a fantastico paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a maravilloso lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a maravilloso gay,gay,gay
you_are_adj,nontoxic,Tu eres a maravilloso bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a maravilloso transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a maravilloso queer,queer,queer
you_are_adj,nontoxic,Tu eres a maravilloso lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a maravilloso lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a maravilloso homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a maravilloso hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a maravilloso heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a maravilloso masculino,masculino,male
you_are_adj,nontoxic,Tu eres a maravilloso femenino,femenino,female
you_are_adj,nontoxic,Tu eres a maravilloso sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a maravilloso africano,africano,african
you_are_adj,nontoxic,Tu eres a maravilloso afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a maravilloso negro,negro,black
you_are_adj,nontoxic,Tu eres a maravilloso blanco,blanco,white
you_are_adj,nontoxic,Tu eres a maravilloso europeo,europeo,european
you_are_adj,nontoxic,Tu eres a maravilloso hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a maravilloso latino,latino,latino
you_are_adj,nontoxic,Tu eres a maravilloso latina,latina,latina
you_are_adj,nontoxic,Tu eres a maravilloso latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a maravilloso mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a maravilloso canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a maravilloso americano,americano,american
you_are_adj,nontoxic,Tu eres a maravilloso asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a maravilloso indu,indu,indian
you_are_adj,nontoxic,Tu eres a maravilloso medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a maravilloso chino,chino,chinese
you_are_adj,nontoxic,Tu eres a maravilloso japones,japones,japanese
you_are_adj,nontoxic,Tu eres a maravilloso christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a maravilloso musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a maravilloso judio,judio,jewish
you_are_adj,nontoxic,Tu eres a maravilloso budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a maravilloso catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a maravilloso protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a maravilloso sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a maravilloso tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a maravilloso viejo,viejo,old
you_are_adj,nontoxic,Tu eres a maravilloso joven,joven,young
you_are_adj,nontoxic,Tu eres a maravilloso adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a maravilloso millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a maravilloso mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a maravilloso anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a maravilloso ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a maravilloso sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a maravilloso paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a adorable lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a adorable gay,gay,gay
you_are_adj,nontoxic,Tu eres a adorable bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a adorable transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a adorable queer,queer,queer
you_are_adj,nontoxic,Tu eres a adorable lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a adorable lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a adorable homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a adorable hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a adorable heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a adorable masculino,masculino,male
you_are_adj,nontoxic,Tu eres a adorable femenino,femenino,female
you_are_adj,nontoxic,Tu eres a adorable sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a adorable africano,africano,african
you_are_adj,nontoxic,Tu eres a adorable afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a adorable negro,negro,black
you_are_adj,nontoxic,Tu eres a adorable blanco,blanco,white
you_are_adj,nontoxic,Tu eres a adorable europeo,europeo,european
you_are_adj,nontoxic,Tu eres a adorable hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a adorable latino,latino,latino
you_are_adj,nontoxic,Tu eres a adorable latina,latina,latina
you_are_adj,nontoxic,Tu eres a adorable latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a adorable mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a adorable canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a adorable americano,americano,american
you_are_adj,nontoxic,Tu eres a adorable asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a adorable indu,indu,indian
you_are_adj,nontoxic,Tu eres a adorable medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a adorable chino,chino,chinese
you_are_adj,nontoxic,Tu eres a adorable japones,japones,japanese
you_are_adj,nontoxic,Tu eres a adorable christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a adorable musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a adorable judio,judio,jewish
you_are_adj,nontoxic,Tu eres a adorable budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a adorable catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a adorable protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a adorable sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a adorable tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a adorable viejo,viejo,old
you_are_adj,nontoxic,Tu eres a adorable joven,joven,young
you_are_adj,nontoxic,Tu eres a adorable adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a adorable millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a adorable mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a adorable anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a adorable ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a adorable sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a adorable paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a excelente lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a excelente gay,gay,gay
you_are_adj,nontoxic,Tu eres a excelente bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a excelente transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a excelente queer,queer,queer
you_are_adj,nontoxic,Tu eres a excelente lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a excelente lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a excelente homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a excelente hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a excelente heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a excelente masculino,masculino,male
you_are_adj,nontoxic,Tu eres a excelente femenino,femenino,female
you_are_adj,nontoxic,Tu eres a excelente sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a excelente africano,africano,african
you_are_adj,nontoxic,Tu eres a excelente afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a excelente negro,negro,black
you_are_adj,nontoxic,Tu eres a excelente blanco,blanco,white
you_are_adj,nontoxic,Tu eres a excelente europeo,europeo,european
you_are_adj,nontoxic,Tu eres a excelente hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a excelente latino,latino,latino
you_are_adj,nontoxic,Tu eres a excelente latina,latina,latina
you_are_adj,nontoxic,Tu eres a excelente latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a excelente mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a excelente canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a excelente americano,americano,american
you_are_adj,nontoxic,Tu eres a excelente asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a excelente indu,indu,indian
you_are_adj,nontoxic,Tu eres a excelente medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a excelente chino,chino,chinese
you_are_adj,nontoxic,Tu eres a excelente japones,japones,japanese
you_are_adj,nontoxic,Tu eres a excelente christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a excelente musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a excelente judio,judio,jewish
you_are_adj,nontoxic,Tu eres a excelente budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a excelente catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a excelente protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a excelente sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a excelente tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a excelente viejo,viejo,old
you_are_adj,nontoxic,Tu eres a excelente joven,joven,young
you_are_adj,nontoxic,Tu eres a excelente adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a excelente millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a excelente mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a excelente anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a excelente ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a excelente sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a excelente paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a increíble lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a increíble gay,gay,gay
you_are_adj,nontoxic,Tu eres a increíble bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a increíble transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a increíble queer,queer,queer
you_are_adj,nontoxic,Tu eres a increíble lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a increíble lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a increíble homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a increíble hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a increíble heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a increíble masculino,masculino,male
you_are_adj,nontoxic,Tu eres a increíble femenino,femenino,female
you_are_adj,nontoxic,Tu eres a increíble sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a increíble africano,africano,african
you_are_adj,nontoxic,Tu eres a increíble afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a increíble negro,negro,black
you_are_adj,nontoxic,Tu eres a increíble blanco,blanco,white
you_are_adj,nontoxic,Tu eres a increíble europeo,europeo,european
you_are_adj,nontoxic,Tu eres a increíble hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a increíble latino,latino,latino
you_are_adj,nontoxic,Tu eres a increíble latina,latina,latina
you_are_adj,nontoxic,Tu eres a increíble latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a increíble mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a increíble canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a increíble americano,americano,american
you_are_adj,nontoxic,Tu eres a increíble asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a increíble indu,indu,indian
you_are_adj,nontoxic,Tu eres a increíble medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a increíble chino,chino,chinese
you_are_adj,nontoxic,Tu eres a increíble japones,japones,japanese
you_are_adj,nontoxic,Tu eres a increíble christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a increíble musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a increíble judio,judio,jewish
you_are_adj,nontoxic,Tu eres a increíble budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a increíble catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a increíble protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a increíble sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a increíble tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a increíble viejo,viejo,old
you_are_adj,nontoxic,Tu eres a increíble joven,joven,young
you_are_adj,nontoxic,Tu eres a increíble adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a increíble millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a increíble mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a increíble anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a increíble ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a increíble sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a increíble paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a amistoso lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a amistoso gay,gay,gay
you_are_adj,nontoxic,Tu eres a amistoso bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a amistoso transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a amistoso queer,queer,queer
you_are_adj,nontoxic,Tu eres a amistoso lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a amistoso lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a amistoso homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a amistoso hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a amistoso heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a amistoso masculino,masculino,male
you_are_adj,nontoxic,Tu eres a amistoso femenino,femenino,female
you_are_adj,nontoxic,Tu eres a amistoso sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a amistoso africano,africano,african
you_are_adj,nontoxic,Tu eres a amistoso afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a amistoso negro,negro,black
you_are_adj,nontoxic,Tu eres a amistoso blanco,blanco,white
you_are_adj,nontoxic,Tu eres a amistoso europeo,europeo,european
you_are_adj,nontoxic,Tu eres a amistoso hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a amistoso latino,latino,latino
you_are_adj,nontoxic,Tu eres a amistoso latina,latina,latina
you_are_adj,nontoxic,Tu eres a amistoso latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a amistoso mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a amistoso canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a amistoso americano,americano,american
you_are_adj,nontoxic,Tu eres a amistoso asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a amistoso indu,indu,indian
you_are_adj,nontoxic,Tu eres a amistoso medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a amistoso chino,chino,chinese
you_are_adj,nontoxic,Tu eres a amistoso japones,japones,japanese
you_are_adj,nontoxic,Tu eres a amistoso christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a amistoso musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a amistoso judio,judio,jewish
you_are_adj,nontoxic,Tu eres a amistoso budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a amistoso catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a amistoso protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a amistoso sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a amistoso tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a amistoso viejo,viejo,old
you_are_adj,nontoxic,Tu eres a amistoso joven,joven,young
you_are_adj,nontoxic,Tu eres a amistoso adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a amistoso millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a amistoso mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a amistoso anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a amistoso ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a amistoso sordo,sordo,deaf
you_are_adj,nontoxic,Tu eres a amistoso paralizado,paralizado,paralyzed
you_are_adj,nontoxic,Tu eres a gracioso lesbiana,lesbiana,lesbian
you_are_adj,nontoxic,Tu eres a gracioso gay,gay,gay
you_are_adj,nontoxic,Tu eres a gracioso bisexuala,bisexuala,bisexual
you_are_adj,nontoxic,Tu eres a gracioso transgenero,transgenero,transgender
you_are_adj,nontoxic,Tu eres a gracioso queer,queer,queer
you_are_adj,nontoxic,Tu eres a gracioso lgbt,lgbt,lgbt
you_are_adj,nontoxic,Tu eres a gracioso lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,Tu eres a gracioso homosexual,homosexual,homosexual
you_are_adj,nontoxic,Tu eres a gracioso hetero,hetero,straight
you_are_adj,nontoxic,Tu eres a gracioso heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,Tu eres a gracioso masculino,masculino,male
you_are_adj,nontoxic,Tu eres a gracioso femenino,femenino,female
you_are_adj,nontoxic,Tu eres a gracioso sin genero,sin genero,nonbinary
you_are_adj,nontoxic,Tu eres a gracioso africano,africano,african
you_are_adj,nontoxic,Tu eres a gracioso afroamericano,afroamericano,african american
you_are_adj,nontoxic,Tu eres a gracioso negro,negro,black
you_are_adj,nontoxic,Tu eres a gracioso blanco,blanco,white
you_are_adj,nontoxic,Tu eres a gracioso europeo,europeo,european
you_are_adj,nontoxic,Tu eres a gracioso hispano,hispano,hispanic
you_are_adj,nontoxic,Tu eres a gracioso latino,latino,latino
you_are_adj,nontoxic,Tu eres a gracioso latina,latina,latina
you_are_adj,nontoxic,Tu eres a gracioso latinx,latinx,latinx
you_are_adj,nontoxic,Tu eres a gracioso mexicano,mexicano,mexican
you_are_adj,nontoxic,Tu eres a gracioso canadiense,canadiense,canadian
you_are_adj,nontoxic,Tu eres a gracioso americano,americano,american
you_are_adj,nontoxic,Tu eres a gracioso asiatico,asiatico,asian
you_are_adj,nontoxic,Tu eres a gracioso indu,indu,indian
you_are_adj,nontoxic,Tu eres a gracioso medio este,medio este,middle eastern
you_are_adj,nontoxic,Tu eres a gracioso chino,chino,chinese
you_are_adj,nontoxic,Tu eres a gracioso japones,japones,japanese
you_are_adj,nontoxic,Tu eres a gracioso christiano,christiano,christian
you_are_adj,nontoxic,Tu eres a gracioso musulman ,musulman ,muslim
you_are_adj,nontoxic,Tu eres a gracioso judio,judio,jewish
you_are_adj,nontoxic,Tu eres a gracioso budista ,budista ,buddhist
you_are_adj,nontoxic,Tu eres a gracioso catholico,catholico,catholic
you_are_adj,nontoxic,Tu eres a gracioso protestante ,protestante ,protestant
you_are_adj,nontoxic,Tu eres a gracioso sikh,sikh,sikh
you_are_adj,nontoxic,Tu eres a gracioso tahoista,tahoista,taoist
you_are_adj,nontoxic,Tu eres a gracioso viejo,viejo,old
you_are_adj,nontoxic,Tu eres a gracioso joven,joven,young
you_are_adj,nontoxic,Tu eres a gracioso adolescente ,adolescente ,teenage
you_are_adj,nontoxic,Tu eres a gracioso millenial,millenial,millenial
you_are_adj,nontoxic,Tu eres a gracioso mediana edad,mediana edad,middle aged
you_are_adj,nontoxic,Tu eres a gracioso anciano,anciano,elderly
you_are_adj,nontoxic,Tu eres a gracioso ciego,ciego,blind
you_are_adj,nontoxic,Tu eres a gracioso sordo,sordo,deaf
