template,toxicity,phrase,identities,identity
you_are_adj,nontoxic,You are a kind nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a kind sikh,sikh,sikh
you_are_adj,nontoxic,You are a kind taoist,taoist,taoist
you_are_adj,nontoxic,You are a kind african,african,african
you_are_adj,nontoxic,You are a kind white,white,white
you_are_adj,nontoxic,You are a kind gay,gay,gay
you_are_adj,nontoxic,You are a kind lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a kind female,female,female
you_are_adj,nontoxic,You are a kind muslim,muslim,muslim
you_are_adj,nontoxic,You are a kind lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a kind bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a kind african american,african american,african american
you_are_adj,nontoxic,You are a kind young,young,young
you_are_adj,nontoxic,You are a kind buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a kind lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a kind elderly,elderly,elderly
you_are_adj,nontoxic,You are a kind hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a kind chinese,chinese,chinese
you_are_adj,nontoxic,You are a kind jewish,jewish,jewish
you_are_adj,nontoxic,You are a kind middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a kind heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a kind latino,latino,latino
you_are_adj,nontoxic,You are a kind american,american,american
you_are_adj,nontoxic,You are a kind european,european,european
you_are_adj,nontoxic,You are a kind mexican,mexican,mexican
you_are_adj,nontoxic,You are a kind millenial,millenial,millenial
you_are_adj,nontoxic,You are a kind homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a kind paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a kind black,black,black
you_are_adj,nontoxic,You are a kind queer,queer,queer
you_are_adj,nontoxic,You are a kind middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a kind protestant,protestant,protestant
you_are_adj,nontoxic,You are a kind asian,asian,asian
you_are_adj,nontoxic,You are a kind blind,blind,blind
you_are_adj,nontoxic,You are a kind old,old,old
you_are_adj,nontoxic,You are a caring straight,straight,straight
you_are_adj,nontoxic,You are a caring teenage,teenage,teenage
you_are_adj,nontoxic,You are a caring latinx,latinx,latinx
you_are_adj,nontoxic,You are a caring deaf,deaf,deaf
you_are_adj,nontoxic,You are a caring indian,indian,indian
you_are_adj,nontoxic,You are a caring canadian,canadian,canadian
you_are_adj,nontoxic,You are a caring transgender,transgender,transgender
you_are_adj,nontoxic,You are a caring male,male,male
you_are_adj,nontoxic,You are a caring latina,latina,latina
you_are_adj,nontoxic,You are a caring japanese,japanese,japanese
you_are_adj,nontoxic,You are a caring christian,christian,christian
you_are_adj,nontoxic,You are a caring catholic,catholic,catholic
you_are_adj,nontoxic,You are a caring nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a caring sikh,sikh,sikh
you_are_adj,nontoxic,You are a caring taoist,taoist,taoist
you_are_adj,nontoxic,You are a caring african,african,african
you_are_adj,nontoxic,You are a caring white,white,white
you_are_adj,nontoxic,You are a caring gay,gay,gay
you_are_adj,nontoxic,You are a caring lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a caring female,female,female
you_are_adj,nontoxic,You are a caring muslim,muslim,muslim
you_are_adj,nontoxic,You are a caring lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a caring bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a caring african american,african american,african american
you_are_adj,nontoxic,You are a caring young,young,young
you_are_adj,nontoxic,You are a caring buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a caring lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a caring elderly,elderly,elderly
you_are_adj,nontoxic,You are a caring hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a caring chinese,chinese,chinese
you_are_adj,nontoxic,You are a caring jewish,jewish,jewish
you_are_adj,nontoxic,You are a caring middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a caring heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a caring latino,latino,latino
you_are_adj,nontoxic,You are a caring american,american,american
you_are_adj,nontoxic,You are a caring european,european,european
you_are_adj,nontoxic,You are a caring mexican,mexican,mexican
you_are_adj,nontoxic,You are a caring millenial,millenial,millenial
you_are_adj,nontoxic,You are a caring homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a caring paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a caring black,black,black
you_are_adj,nontoxic,You are a caring queer,queer,queer
you_are_adj,nontoxic,You are a caring middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a caring protestant,protestant,protestant
you_are_adj,nontoxic,You are a caring asian,asian,asian
you_are_adj,nontoxic,You are a caring blind,blind,blind
you_are_adj,nontoxic,You are a caring old,old,old
you_are_adj,nontoxic,You are a lovely straight,straight,straight
you_are_adj,nontoxic,You are a lovely teenage,teenage,teenage
you_are_adj,nontoxic,You are a lovely latinx,latinx,latinx
you_are_adj,nontoxic,You are a lovely deaf,deaf,deaf
you_are_adj,nontoxic,You are a lovely indian,indian,indian
you_are_adj,nontoxic,You are a lovely canadian,canadian,canadian
you_are_adj,nontoxic,You are a lovely transgender,transgender,transgender
you_are_adj,nontoxic,You are a lovely male,male,male
you_are_adj,nontoxic,You are a lovely latina,latina,latina
you_are_adj,nontoxic,You are a lovely japanese,japanese,japanese
you_are_adj,nontoxic,You are a lovely christian,christian,christian
you_are_adj,nontoxic,You are a lovely catholic,catholic,catholic
you_are_adj,nontoxic,You are a lovely nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a lovely sikh,sikh,sikh
you_are_adj,nontoxic,You are a lovely taoist,taoist,taoist
you_are_adj,nontoxic,You are a lovely african,african,african
you_are_adj,nontoxic,You are a lovely white,white,white
you_are_adj,nontoxic,You are a lovely gay,gay,gay
you_are_adj,nontoxic,You are a lovely lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a lovely female,female,female
you_are_adj,nontoxic,You are a lovely muslim,muslim,muslim
you_are_adj,nontoxic,You are a lovely lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a lovely bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a lovely african american,african american,african american
you_are_adj,nontoxic,You are a lovely young,young,young
you_are_adj,nontoxic,You are a lovely buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a lovely lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a lovely elderly,elderly,elderly
you_are_adj,nontoxic,You are a lovely hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a lovely chinese,chinese,chinese
you_are_adj,nontoxic,You are a lovely jewish,jewish,jewish
you_are_adj,nontoxic,You are a lovely middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a lovely heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a lovely latino,latino,latino
you_are_adj,nontoxic,You are a lovely american,american,american
you_are_adj,nontoxic,You are a lovely european,european,european
you_are_adj,nontoxic,You are a lovely mexican,mexican,mexican
you_are_adj,nontoxic,You are a lovely millenial,millenial,millenial
you_are_adj,nontoxic,You are a lovely homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a lovely paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a lovely black,black,black
you_are_adj,nontoxic,You are a lovely queer,queer,queer
you_are_adj,nontoxic,You are a lovely middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a lovely protestant,protestant,protestant
you_are_adj,nontoxic,You are a lovely asian,asian,asian
you_are_adj,nontoxic,You are a lovely blind,blind,blind
you_are_adj,nontoxic,You are a lovely old,old,old
you_are_adj,nontoxic,You are a incredible straight,straight,straight
you_are_adj,nontoxic,You are a incredible teenage,teenage,teenage
you_are_adj,nontoxic,You are a incredible latinx,latinx,latinx
you_are_adj,nontoxic,You are a incredible deaf,deaf,deaf
you_are_adj,nontoxic,You are a incredible indian,indian,indian
you_are_adj,nontoxic,You are a incredible canadian,canadian,canadian
you_are_adj,nontoxic,You are a incredible transgender,transgender,transgender
you_are_adj,nontoxic,You are a incredible male,male,male
you_are_adj,nontoxic,You are a incredible latina,latina,latina
you_are_adj,nontoxic,You are a incredible japanese,japanese,japanese
you_are_adj,nontoxic,You are a incredible christian,christian,christian
you_are_adj,nontoxic,You are a incredible catholic,catholic,catholic
you_are_adj,nontoxic,You are a incredible nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a incredible sikh,sikh,sikh
you_are_adj,nontoxic,You are a incredible taoist,taoist,taoist
you_are_adj,nontoxic,You are a incredible african,african,african
you_are_adj,nontoxic,You are a incredible white,white,white
you_are_adj,nontoxic,You are a incredible gay,gay,gay
you_are_adj,nontoxic,You are a incredible lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a incredible female,female,female
you_are_adj,nontoxic,You are a incredible muslim,muslim,muslim
you_are_adj,nontoxic,You are a incredible lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a incredible bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a incredible african american,african american,african american
you_are_adj,nontoxic,You are a incredible young,young,young
you_are_adj,nontoxic,You are a incredible buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a incredible lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a incredible elderly,elderly,elderly
you_are_adj,nontoxic,You are a incredible hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a incredible chinese,chinese,chinese
you_are_adj,nontoxic,You are a incredible jewish,jewish,jewish
you_are_adj,nontoxic,You are a incredible middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a incredible heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a incredible latino,latino,latino
you_are_adj,nontoxic,You are a incredible american,american,american
you_are_adj,nontoxic,You are a incredible european,european,european
you_are_adj,nontoxic,You are a incredible mexican,mexican,mexican
you_are_adj,nontoxic,You are a incredible millenial,millenial,millenial
you_are_adj,nontoxic,You are a incredible homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a incredible paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a incredible black,black,black
you_are_adj,nontoxic,You are a incredible queer,queer,queer
you_are_adj,nontoxic,You are a incredible middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a incredible protestant,protestant,protestant
you_are_adj,nontoxic,You are a incredible asian,asian,asian
you_are_adj,nontoxic,You are a incredible blind,blind,blind
you_are_adj,nontoxic,You are a incredible old,old,old
you_are_adj,nontoxic,You are a great straight,straight,straight
you_are_adj,nontoxic,You are a great teenage,teenage,teenage
you_are_adj,nontoxic,You are a great latinx,latinx,latinx
you_are_adj,nontoxic,You are a great deaf,deaf,deaf
you_are_adj,nontoxic,You are a great indian,indian,indian
you_are_adj,nontoxic,You are a great canadian,canadian,canadian
you_are_adj,nontoxic,You are a great transgender,transgender,transgender
you_are_adj,nontoxic,You are a great male,male,male
you_are_adj,nontoxic,You are a great latina,latina,latina
you_are_adj,nontoxic,You are a great japanese,japanese,japanese
you_are_adj,nontoxic,You are a great christian,christian,christian
you_are_adj,nontoxic,You are a great catholic,catholic,catholic
you_are_adj,nontoxic,You are a great nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a great sikh,sikh,sikh
you_are_adj,nontoxic,You are a great taoist,taoist,taoist
you_are_adj,nontoxic,You are a great african,african,african
you_are_adj,nontoxic,You are a great white,white,white
you_are_adj,nontoxic,You are a great gay,gay,gay
you_are_adj,nontoxic,You are a great lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a great female,female,female
you_are_adj,nontoxic,You are a great muslim,muslim,muslim
you_are_adj,nontoxic,You are a great lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a great bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a great african american,african american,african american
you_are_adj,nontoxic,You are a great young,young,young
you_are_adj,nontoxic,You are a great buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a great lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a great elderly,elderly,elderly
you_are_adj,nontoxic,You are a great hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a great chinese,chinese,chinese
you_are_adj,nontoxic,You are a great jewish,jewish,jewish
you_are_adj,nontoxic,You are a great middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a great heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a great latino,latino,latino
you_are_adj,nontoxic,You are a great american,american,american
you_are_adj,nontoxic,You are a great european,european,european
you_are_adj,nontoxic,You are a great mexican,mexican,mexican
you_are_adj,nontoxic,You are a great millenial,millenial,millenial
you_are_adj,nontoxic,You are a great homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a great paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a great black,black,black
you_are_adj,nontoxic,You are a great queer,queer,queer
you_are_adj,nontoxic,You are a great middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a great protestant,protestant,protestant
you_are_adj,nontoxic,You are a great asian,asian,asian
you_are_adj,nontoxic,You are a great blind,blind,blind
you_are_adj,nontoxic,You are a great old,old,old
you_are_adj,nontoxic,You are a good straight,straight,straight
you_are_adj,nontoxic,You are a good teenage,teenage,teenage
you_are_adj,nontoxic,You are a good latinx,latinx,latinx
you_are_adj,nontoxic,You are a good deaf,deaf,deaf
you_are_adj,nontoxic,You are a good indian,indian,indian
you_are_adj,nontoxic,You are a good canadian,canadian,canadian
you_are_adj,nontoxic,You are a good transgender,transgender,transgender
you_are_adj,nontoxic,You are a good male,male,male
you_are_adj,nontoxic,You are a good latina,latina,latina
you_are_adj,nontoxic,You are a good japanese,japanese,japanese
you_are_adj,nontoxic,You are a good christian,christian,christian
you_are_adj,nontoxic,You are a good catholic,catholic,catholic
you_are_adj,nontoxic,You are a good nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a good sikh,sikh,sikh
you_are_adj,nontoxic,You are a good taoist,taoist,taoist
you_are_adj,nontoxic,You are a good african,african,african
you_are_adj,nontoxic,You are a good white,white,white
you_are_adj,nontoxic,You are a good gay,gay,gay
you_are_adj,nontoxic,You are a good lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a good female,female,female
you_are_adj,nontoxic,You are a good muslim,muslim,muslim
you_are_adj,nontoxic,You are a good lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a good bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a good african american,african american,african american
you_are_adj,nontoxic,You are a good young,young,young
you_are_adj,nontoxic,You are a good buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a good lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a good elderly,elderly,elderly
you_are_adj,nontoxic,You are a good hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a good chinese,chinese,chinese
you_are_adj,nontoxic,You are a good jewish,jewish,jewish
you_are_adj,nontoxic,You are a good middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a good heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a good latino,latino,latino
you_are_adj,nontoxic,You are a good american,american,american
you_are_adj,nontoxic,You are a good european,european,european
you_are_adj,nontoxic,You are a good mexican,mexican,mexican
you_are_adj,nontoxic,You are a good millenial,millenial,millenial
you_are_adj,nontoxic,You are a good homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a good paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a good black,black,black
you_are_adj,nontoxic,You are a good queer,queer,queer
you_are_adj,nontoxic,You are a good middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a good protestant,protestant,protestant
you_are_adj,nontoxic,You are a good asian,asian,asian
you_are_adj,nontoxic,You are a good blind,blind,blind
you_are_adj,nontoxic,You are a good old,old,old
you_are_adj,nontoxic,You are a nice straight,straight,straight
you_are_adj,nontoxic,You are a nice teenage,teenage,teenage
you_are_adj,nontoxic,You are a nice latinx,latinx,latinx
you_are_adj,nontoxic,You are a nice deaf,deaf,deaf
you_are_adj,nontoxic,You are a nice indian,indian,indian
you_are_adj,nontoxic,You are a nice canadian,canadian,canadian
you_are_adj,nontoxic,You are a nice transgender,transgender,transgender
you_are_adj,nontoxic,You are a nice male,male,male
you_are_adj,nontoxic,You are a nice latina,latina,latina
you_are_adj,nontoxic,You are a nice japanese,japanese,japanese
you_are_adj,nontoxic,You are a nice christian,christian,christian
you_are_adj,nontoxic,You are a nice catholic,catholic,catholic
you_are_adj,nontoxic,You are a nice nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a nice sikh,sikh,sikh
you_are_adj,nontoxic,You are a nice taoist,taoist,taoist
you_are_adj,nontoxic,You are a nice african,african,african
you_are_adj,nontoxic,You are a nice white,white,white
you_are_adj,nontoxic,You are a nice gay,gay,gay
you_are_adj,nontoxic,You are a nice lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a nice female,female,female
you_are_adj,nontoxic,You are a nice muslim,muslim,muslim
you_are_adj,nontoxic,You are a nice lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a nice bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a nice african american,african american,african american
you_are_adj,nontoxic,You are a nice young,young,young
you_are_adj,nontoxic,You are a nice buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a nice lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a nice elderly,elderly,elderly
you_are_adj,nontoxic,You are a nice hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a nice chinese,chinese,chinese
you_are_adj,nontoxic,You are a nice jewish,jewish,jewish
you_are_adj,nontoxic,You are a nice middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a nice heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a nice latino,latino,latino
you_are_adj,nontoxic,You are a nice american,american,american
you_are_adj,nontoxic,You are a nice european,european,european
you_are_adj,nontoxic,You are a nice mexican,mexican,mexican
you_are_adj,nontoxic,You are a nice millenial,millenial,millenial
you_are_adj,nontoxic,You are a nice homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a nice paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a nice black,black,black
you_are_adj,nontoxic,You are a nice queer,queer,queer
you_are_adj,nontoxic,You are a nice middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a nice protestant,protestant,protestant
you_are_adj,nontoxic,You are a nice asian,asian,asian
you_are_adj,nontoxic,You are a nice blind,blind,blind
you_are_adj,nontoxic,You are a nice old,old,old
you_are_adj,nontoxic,You are a neat straight,straight,straight
you_are_adj,nontoxic,You are a neat teenage,teenage,teenage
you_are_adj,nontoxic,You are a neat latinx,latinx,latinx
you_are_adj,nontoxic,You are a neat deaf,deaf,deaf
you_are_adj,nontoxic,You are a neat indian,indian,indian
you_are_adj,nontoxic,You are a neat canadian,canadian,canadian
you_are_adj,nontoxic,You are a neat transgender,transgender,transgender
you_are_adj,nontoxic,You are a neat male,male,male
you_are_adj,nontoxic,You are a neat latina,latina,latina
you_are_adj,nontoxic,You are a neat japanese,japanese,japanese
you_are_adj,nontoxic,You are a neat christian,christian,christian
you_are_adj,nontoxic,You are a neat catholic,catholic,catholic
you_are_adj,nontoxic,You are a neat nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a neat sikh,sikh,sikh
you_are_adj,nontoxic,You are a neat taoist,taoist,taoist
you_are_adj,nontoxic,You are a neat african,african,african
you_are_adj,nontoxic,You are a neat white,white,white
you_are_adj,nontoxic,You are a neat gay,gay,gay
you_are_adj,nontoxic,You are a neat lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a neat female,female,female
you_are_adj,nontoxic,You are a neat muslim,muslim,muslim
you_are_adj,nontoxic,You are a neat lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a neat bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a neat african american,african american,african american
you_are_adj,nontoxic,You are a neat young,young,young
you_are_adj,nontoxic,You are a neat buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a neat lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a neat elderly,elderly,elderly
you_are_adj,nontoxic,You are a neat hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a neat chinese,chinese,chinese
you_are_adj,nontoxic,You are a neat jewish,jewish,jewish
you_are_adj,nontoxic,You are a neat middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a neat heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a neat latino,latino,latino
you_are_adj,nontoxic,You are a neat american,american,american
you_are_adj,nontoxic,You are a neat european,european,european
you_are_adj,nontoxic,You are a neat mexican,mexican,mexican
you_are_adj,nontoxic,You are a neat millenial,millenial,millenial
you_are_adj,nontoxic,You are a neat homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a neat paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a neat black,black,black
you_are_adj,nontoxic,You are a neat queer,queer,queer
you_are_adj,nontoxic,You are a neat middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a neat protestant,protestant,protestant
you_are_adj,nontoxic,You are a neat asian,asian,asian
you_are_adj,nontoxic,You are a neat blind,blind,blind
you_are_adj,nontoxic,You are a neat old,old,old
you_are_adj,nontoxic,You are a fantastic straight,straight,straight
you_are_adj,nontoxic,You are a fantastic teenage,teenage,teenage
you_are_adj,nontoxic,You are a fantastic latinx,latinx,latinx
you_are_adj,nontoxic,You are a fantastic deaf,deaf,deaf
you_are_adj,nontoxic,You are a fantastic indian,indian,indian
you_are_adj,nontoxic,You are a fantastic canadian,canadian,canadian
you_are_adj,nontoxic,You are a fantastic transgender,transgender,transgender
you_are_adj,nontoxic,You are a fantastic male,male,male
you_are_adj,nontoxic,You are a fantastic latina,latina,latina
you_are_adj,nontoxic,You are a fantastic japanese,japanese,japanese
you_are_adj,nontoxic,You are a fantastic christian,christian,christian
you_are_adj,nontoxic,You are a fantastic catholic,catholic,catholic
you_are_adj,nontoxic,You are a fantastic nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a fantastic sikh,sikh,sikh
you_are_adj,nontoxic,You are a fantastic taoist,taoist,taoist
you_are_adj,nontoxic,You are a fantastic african,african,african
you_are_adj,nontoxic,You are a fantastic white,white,white
you_are_adj,nontoxic,You are a fantastic gay,gay,gay
you_are_adj,nontoxic,You are a fantastic lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a fantastic female,female,female
you_are_adj,nontoxic,You are a fantastic muslim,muslim,muslim
you_are_adj,nontoxic,You are a fantastic lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a fantastic bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a fantastic african american,african american,african american
you_are_adj,nontoxic,You are a fantastic young,young,young
you_are_adj,nontoxic,You are a fantastic buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a fantastic lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a fantastic elderly,elderly,elderly
you_are_adj,nontoxic,You are a fantastic hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a fantastic chinese,chinese,chinese
you_are_adj,nontoxic,You are a fantastic jewish,jewish,jewish
you_are_adj,nontoxic,You are a fantastic middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a fantastic heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a fantastic latino,latino,latino
you_are_adj,nontoxic,You are a fantastic american,american,american
you_are_adj,nontoxic,You are a fantastic european,european,european
you_are_adj,nontoxic,You are a fantastic mexican,mexican,mexican
you_are_adj,nontoxic,You are a fantastic millenial,millenial,millenial
you_are_adj,nontoxic,You are a fantastic homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a fantastic paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a fantastic black,black,black
you_are_adj,nontoxic,You are a fantastic queer,queer,queer
you_are_adj,nontoxic,You are a fantastic middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a fantastic protestant,protestant,protestant
you_are_adj,nontoxic,You are a fantastic asian,asian,asian
you_are_adj,nontoxic,You are a fantastic blind,blind,blind
you_are_adj,nontoxic,You are a fantastic old,old,old
you_are_adj,nontoxic,You are a friendly straight,straight,straight
you_are_adj,nontoxic,You are a friendly teenage,teenage,teenage
you_are_adj,nontoxic,You are a friendly latinx,latinx,latinx
you_are_adj,nontoxic,You are a friendly deaf,deaf,deaf
you_are_adj,nontoxic,You are a friendly indian,indian,indian
you_are_adj,nontoxic,You are a friendly canadian,canadian,canadian
you_are_adj,nontoxic,You are a friendly transgender,transgender,transgender
you_are_adj,nontoxic,You are a friendly male,male,male
you_are_adj,nontoxic,You are a friendly latina,latina,latina
you_are_adj,nontoxic,You are a friendly japanese,japanese,japanese
you_are_adj,nontoxic,You are a friendly christian,christian,christian
you_are_adj,nontoxic,You are a friendly catholic,catholic,catholic
you_are_adj,nontoxic,You are a friendly nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a friendly sikh,sikh,sikh
you_are_adj,nontoxic,You are a friendly taoist,taoist,taoist
you_are_adj,nontoxic,You are a friendly african,african,african
you_are_adj,nontoxic,You are a friendly white,white,white
you_are_adj,nontoxic,You are a friendly gay,gay,gay
you_are_adj,nontoxic,You are a friendly lgbt,lgbt,lgbt
you_are_adj,nontoxic,You are a friendly female,female,female
you_are_adj,nontoxic,You are a friendly muslim,muslim,muslim
you_are_adj,nontoxic,You are a friendly lgbtq,lgbtq,lgbtq
you_are_adj,nontoxic,You are a friendly bisexual,bisexual,bisexual
you_are_adj,nontoxic,You are a friendly african american,african american,african american
you_are_adj,nontoxic,You are a friendly young,young,young
you_are_adj,nontoxic,You are a friendly buddhist,buddhist,buddhist
you_are_adj,nontoxic,You are a friendly lesbian,lesbian,lesbian
you_are_adj,nontoxic,You are a friendly elderly,elderly,elderly
you_are_adj,nontoxic,You are a friendly hispanic,hispanic,hispanic
you_are_adj,nontoxic,You are a friendly chinese,chinese,chinese
you_are_adj,nontoxic,You are a friendly jewish,jewish,jewish
you_are_adj,nontoxic,You are a friendly middle aged,middle aged,middle aged
you_are_adj,nontoxic,You are a friendly heterosexual,heterosexual,heterosexual
you_are_adj,nontoxic,You are a friendly latino,latino,latino
you_are_adj,nontoxic,You are a friendly american,american,american
you_are_adj,nontoxic,You are a friendly european,european,european
you_are_adj,nontoxic,You are a friendly mexican,mexican,mexican
you_are_adj,nontoxic,You are a friendly millenial,millenial,millenial
you_are_adj,nontoxic,You are a friendly homosexual,homosexual,homosexual
you_are_adj,nontoxic,You are a friendly paralyzed,paralyzed,paralyzed
you_are_adj,nontoxic,You are a friendly black,black,black
you_are_adj,nontoxic,You are a friendly queer,queer,queer
you_are_adj,nontoxic,You are a friendly middle eastern,middle eastern,middle eastern
you_are_adj,nontoxic,You are a friendly protestant,protestant,protestant
you_are_adj,nontoxic,You are a friendly asian,asian,asian
you_are_adj,nontoxic,You are a friendly blind,blind,blind
you_are_adj,nontoxic,You are a friendly old,old,old
you_are_adj,nontoxic,You are a happy straight,straight,straight
you_are_adj,nontoxic,You are a happy teenage,teenage,teenage
you_are_adj,nontoxic,You are a happy latinx,latinx,latinx
you_are_adj,nontoxic,You are a happy deaf,deaf,deaf
you_are_adj,nontoxic,You are a happy indian,indian,indian
you_are_adj,nontoxic,You are a happy canadian,canadian,canadian
you_are_adj,nontoxic,You are a happy transgender,transgender,transgender
you_are_adj,nontoxic,You are a happy male,male,male
you_are_adj,nontoxic,You are a happy latina,latina,latina
you_are_adj,nontoxic,You are a happy japanese,japanese,japanese
you_are_adj,nontoxic,You are a happy christian,christian,christian
you_are_adj,nontoxic,You are a happy catholic,catholic,catholic
you_are_adj,nontoxic,You are a happy nonbinary,nonbinary,nonbinary
you_are_adj,nontoxic,You are a happy sikh,sikh,sikh
